"id","relationship_type_id","person1_id","person1_name"
7836,2,2535,Robert Howard
7837,2,2535,Robert Howard
7838,2,2535,Robert Howard
7839,2,2388,Henry Hunt
7840,2,2388,Henry Hunt
7841,2,2388,Henry Hunt
7844,2,2714,John Huntley
7846,2,1021,Jonathan Hutchinson
7847,2,1021,Jonathan Hutchinson
7850,2,2719,A Janson
7852,2,2720,William Janson
7854,2,2394,Samuel Jesper
7868,2,2724,John Jowett
7869,2,2397,Robert Jowett (2)
7870,2,2397,Robert Jowett (2)
7871,2,2397,Robert Jowett (2)
7874,2,2401,Alfred Kitching
7875,2,2401,Alfred Kitching
7877,2,2536,John Kitching
7882,2,2730,Isabella Lister
7883,2,1207,Joseph Lister
7884,2,1207,Joseph Lister
7885,2,1216,William Horton Lloyd
7886,2,1216,William Horton Lloyd
7887,2,1216,William Horton Lloyd
7888,2,1216,William Horton Lloyd
7889,2,1216,William Horton Lloyd
7890,2,1216,William Horton Lloyd
7891,2,1216,William Horton Lloyd
7892,2,1216,William Horton Lloyd
7895,2,2732,Wilson Lloyd
7900,2,2733,Haggar Lowe
7902,2,2412,Edward Lucas
7903,2,2412,Edward Lucas
7904,2,2412,Edward Lucas
7906,2,2412,Edward Lucas
7907,2,2412,Edward Lucas
7908,2,2412,Edward Lucas
7914,2,2736,Jeffrey Lucas
7915,2,2736,Jeffrey Lucas
7916,2,2736,Jeffrey Lucas
7934,2,2414,Thomas Marriage
7936,2,2418,William Mattravers
7939,2,2747,Edward C May
7940,2,2747,Edward C May
7941,2,2747,Edward C May
7943,2,2748,Francis May
7944,2,2748,Francis May
7945,2,2748,Francis May
7946,2,2748,Francis May
7947,2,2753,Josiah Newman
7948,2,2753,Josiah Newman
7959,2,2762,Arthur Pease
7960,2,2762,Arthur Pease
7968,2,2763,Edward Pease
7969,2,2763,Edward Pease
7976,2,2764,Gurney Pease
7977,2,2764,Gurney Pease
7983,2,2765,Henry Fell Pease
7984,2,2765,Henry Fell Pease
7985,2,2765,Henry Fell Pease
7994,2,2766,John Pease
7995,2,2766,John Pease
8000,2,2767,John B Pease
8039,2,2774,Robert H Penney
8040,2,2774,Robert H Penney
8041,2,2776,Jacob Post
8044,2,2777,Joseph T Price
8045,2,2777,Joseph T Price
8046,2,2427,Edward Priestman (2)
8051,2,2429,James Ransome
8054,2,2433,Edward Richardson
8056,2,2433,Edward Richardson
8057,2,2433,Edward Richardson
8058,2,2433,Edward Richardson
8060,2,2433,Edward Richardson
8062,2,2435,W Richardson
8077,2,2438,S Rickman
8078,2,2438,S Rickman
8082,2,2795,Joseph Rosling
8090,2,2442,John S Rowntree
8091,2,2442,John S Rowntree
8094,2,2443,Joseph Rowntree
8095,2,2443,Joseph Rowntree
8097,2,2443,Joseph Rowntree
8098,2,2443,Joseph Rowntree
8101,2,2540,John Sanderson
8104,2,2540,John Sanderson
8107,2,2452,Benjamin Seebohm
8109,2,2453,William Seebohm
8112,2,2809,Abraham Sewell
8114,2,2810,E F Sewell
8115,2,2811,Joseph Sewell
8123,2,2459,Edward Smith
8124,2,2460,Richard Smith
8128,2,2463,William Southall
8129,2,2463,William Southall
8131,2,2542,George Stacey
8133,2,2542,George Stacey
8138,2,2829,Charles Sturge
8139,2,2829,Charles Sturge
8143,2,2830,Edmund Sturge
8144,2,2830,Edmund Sturge
8153,2,2831,George Sturge
8154,2,2471,Joseph Sturge (Mrs)
8155,2,2471,Joseph Sturge (Mrs)
8156,2,2471,Joseph Sturge (Mrs)
8158,2,2471,Joseph Sturge (Mrs)
8159,2,2513,Joseph Sturge
8160,2,2513,Joseph Sturge
8161,2,2513,Joseph Sturge
8163,2,2513,Joseph Sturge
8164,2,2513,Joseph Sturge
8172,2,2833,Samuel Sturge
8181,2,2835,Walter Sturge
8187,2,2478,H Taylor
8188,2,2479,A Thistlethwaite
8190,2,2480,F J Thompson
8199,2,2846,Nathaniel Tregellis
8223,2,2490,James E Veale
8227,2,2493,John Warner
8230,2,2869,Benjamin Wheeler
8235,2,2500,W Whiting
8238,2,2505,Isaac Wilson
8239,2,2505,Isaac Wilson
8242,2,2505,Isaac Wilson
8250,2,2233,William Spicer Wood
8252,3,2261,Arthur Albright
8253,3,2261,Arthur Albright
8254,3,2261,Arthur Albright
8259,3,2262,Rachel Albright
8260,3,2262,Rachel Albright
8262,3,2263,William Albright
8264,3,23,William Aldam
8266,3,2265,Frederick Alexander
8267,3,2265,Frederick Alexander
8269,3,2545,G W Alexander
8273,3,27,S  Stafford Allen
8274,3,2270,R Arthington
8276,3,2273,C Ashby
8277,3,2273,C Ashby
8281,3,2277,Catherine Backhouse
8282,3,2554,Edmund Backhouse
8283,3,2554,Edmund Backhouse
8284,3,80,Edward Backhouse
8286,3,81,James (1) Backhouse
8287,3,81,James (1) Backhouse
8289,3,2557,James Jun Backhouse
8290,3,2280,Jonathan Backhouse
8292,3,2559,J E Baker
8294,3,2563,Eliza Barclay
8297,3,2285,Robert Barclay
8298,3,2285,Robert Barclay
8299,3,2285,Robert Barclay
8301,3,2520,Richard Barrett
8302,3,2574,John Beaumont
8303,3,2574,John Beaumont
8309,3,2289,Eliza Bell
8310,3,2289,Eliza Bell
8312,3,2290,Frederick J Bell
8317,3,2581,Martha A Binyon
8319,3,2295,E L Birkbeck
8320,3,2295,E L Birkbeck
8322,3,2587,Christopher Bowley
8324,3,2589,Edwin Bracher
8326,3,249,Antonio Brady
8329,3,2300,Henry Brady
8330,3,2301,Charles L Braithwaite
8332,3,2596,Robert Brewin
8335,3,2303,Isaac Brown
8336,3,2304,Joshua Brown
8338,3,2305,Lydia Brown
8342,3,2306,Sarah Burgess
8343,3,2306,Sarah Burgess
8344,3,2307,Thomas Burgess
8346,3,322,Charles Buxton
8347,3,322,Charles Buxton
8348,3,322,Charles Buxton
8352,3,2309,Thomas Fowell Buxton
8353,3,2309,Thomas Fowell Buxton
8354,3,2612,Joseph Cash
8356,3,2615,R D Catchpool
8358,3,2618,Elizabeth Charelton
8359,3,2618,Elizabeth Charelton
8363,3,2619,James Charleton
8366,3,2311,x Charleton
8367,3,2311,x Charleton
8369,3,2622,Cyrus Clark
8370,3,2622,Cyrus Clark
8373,3,2623,James Clark (2)
8379,3,2630,Ann Cropper
8380,3,2630,Ann Cropper
8383,3,2316,George Crosfield
8384,3,2316,George Crosfield
8390,3,2318,A Crowley
8391,3,2318,A Crowley
8395,3,2638,Abraham Crowley
8400,3,503,Henry Crowley
8401,3,503,Henry Crowley
8402,3,2641,Mary Cudworth
8404,3,2321,A Dale
8406,3,523,David Dale
8407,3,2645,William Dent
8408,3,2645,William Dent
8411,3,2325,Daniel Doncaster
8412,3,2648,J Doubleday
8414,3,2652,Mary Exton
8415,3,2652,Mary Exton
8417,3,2653,William Exton
8418,3,2335,John Fell
8420,3,2338,Caleb Fletcher
8421,3,2338,Caleb Fletcher
8422,3,2526,Josiah Forster
8423,3,2526,Josiah Forster
8425,3,2527,Robert Forster
8428,3,2656,Rachel Fowler
8429,3,730,Robert Nicholas Fowler
8432,3,2658,Alfred L Fox
8433,3,732,Charles Henry Fox
8436,3,2341,George Fox
8437,3,2342,Henry Fox
8438,3,2342,Henry Fox
8439,3,2661,J G Fox
8445,3,2344,Robert Were Fox
8446,3,2344,Robert Were Fox
8447,3,2344,Robert Were Fox
8451,3,2346,x Fox
8454,3,2664,Frederick Fryer
8455,3,2349,Ann Gibson
8456,3,2349,Ann Gibson
8461,3,2351,Francis Gibson
8462,3,2351,Francis Gibson
8463,3,776,George Stacey Gibson
8464,3,776,George Stacey Gibson
8465,3,2353,W G Gibson
8466,3,2353,W G Gibson
8469,3,2356,John Gillett
8470,3,2356,John Gillett
8472,3,2670,Jonathan Gillett
8473,3,2364,G Grimshaw
8479,3,2677,Henry E Gurney
8480,3,2677,Henry E Gurney
8482,3,2679,John Gurney
8489,3,2685,Cornelius Hanbury
8490,3,2685,Cornelius Hanbury
8493,3,2689,Charles L Harford
8498,3,2532,Edwd Harris
8499,3,2368,Henry Harris
8500,3,2368,Henry Harris
8501,3,2369,Lydia Harris
8504,3,2370,Thomas Harvey
8505,3,2371,George Head
8506,3,2371,George Head
8507,3,2371,George Head
8508,3,2372,Sarah Head
8509,3,2372,Sarah Head
8511,3,2373,H Headley
8513,3,2374,W Hewitson
8514,3,2377,James Hills
8519,3,967,Thomas (1) Hodgkin
8520,3,2700,J Holdsworth
8523,3,2534,Geo Holmes
8524,3,2707,Charles Horsnaill
8528,3,2535,Robert Howard
8529,3,2719,A Janson
8534,3,2721,Andrew Johnston
8537,3,2397,Robert Jowett (2)
8538,3,2397,Robert Jowett (2)
8541,3,1216,William Horton Lloyd
8542,3,2734,Edmund Lucas
8543,3,2412,Edward Lucas
8546,3,2737,Martha Lucas
8547,3,2737,Martha Lucas
8549,3,2738,Samuel Lucas
8553,3,2747,Edward C May
8554,3,2747,Edward C May
8556,3,2421,E Neave
8558,3,2755,Thomas Norton
8562,3,2762,Arthur Pease
8563,3,2762,Arthur Pease
8564,3,2762,Arthur Pease
8565,3,2762,Arthur Pease
8567,3,2763,Edward Pease
8568,3,2763,Edward Pease
8569,3,2763,Edward Pease
8572,3,2764,Gurney Pease
8573,3,2764,Gurney Pease
8576,3,2766,John Pease
8582,3,2768,Joseph Pease
8588,3,2770,Susan Pease
8592,3,2772,Algernon Peckover
8593,3,2772,Algernon Peckover
8595,3,2773,William Peckover
8596,3,2427,Edward Priestman (2)
8598,3,2428,John Priestman
8601,3,2787,John Rickman
8602,3,2787,John Rickman
8603,3,2787,John Rickman
8604,3,2787,John Rickman
8607,3,2789,Matilda Rickman
8608,3,2789,Matilda Rickman
8609,3,2789,Matilda Rickman
8613,3,2790,Priscilla Rickman
8614,3,2790,Priscilla Rickman
8619,3,2791,R Rickman
8626,3,2438,S Rickman
8627,3,2438,S Rickman
8628,3,2438,S Rickman
8629,3,2438,S Rickman
8630,3,2438,S Rickman
8631,3,2793,Isaac Robson
8633,3,2441,Alfred Rosling
8634,3,2441,Alfred Rosling
8638,3,2442,John S Rowntree
8639,3,2444,Samuel Rundall
8641,3,2540,John Sanderson
8644,3,2449,Micheal Scatterthwaite
8646,3,2452,Benjamin Seebohm
8647,3,2452,Benjamin Seebohm
8654,3,2806,James Sessions
8655,3,2806,James Sessions
8657,3,2807,Lydia Sessions
8660,3,2809,Abraham Sewell
8661,3,2809,Abraham Sewell
8671,3,2541,Joseph Shewell
8673,3,2818,Bartholomew Smith
8675,3,2461,Ann Snowden
8676,3,2820,E P Southall
8678,3,2463,William Southall
8679,3,2823,J M Sparkes
8680,3,2466,L Squire
8681,3,2542,George Stacey
8682,3,2542,George Stacey
8684,3,2468,Henry Sterry
8685,3,2468,Henry Sterry
8686,3,2468,Henry Sterry
8688,3,2469,Richard Sterry
8691,3,2829,Charles Sturge
8694,3,2829,Charles Sturge
8702,3,2830,Edmund Sturge
8703,3,2831,George Sturge
8704,3,2831,George Sturge
8706,3,2832,H J Sturge
8707,3,2471,Joseph Sturge (Mrs)
8708,3,2471,Joseph Sturge (Mrs)
8709,3,2471,Joseph Sturge (Mrs)
8710,3,2471,Joseph Sturge (Mrs)
8711,3,2513,Joseph Sturge
8712,3,2513,Joseph Sturge
8713,3,2513,Joseph Sturge
8715,3,2513,Joseph Sturge
8721,3,2839,Edward Thomas
8724,3,2847,Elizabeth Tuckett
8726,3,2847,Elizabeth Tuckett
8731,3,2849,Francis Tuckett
8732,3,2486,Frederick Tuckett
8733,3,2486,Frederick Tuckett
8734,3,2486,Frederick Tuckett
8740,3,2854,J H Tuke
8742,3,2488,W Tuke
8743,3,2857,Ann Tweedy
8745,3,2490,James E Veale
8746,3,2490,James E Veale
8748,3,2860,Richard Veale
8752,3,2865,Charles B Warner
8753,3,2493,John Warner
8754,3,2493,John Warner
8757,3,2494,Alfred Waterhouse
8758,3,2494,Alfred Waterhouse
8759,3,2495,Mary Waterhouse
8761,3,2867,Lucy Westcombe
8763,3,2869,Benjamin Wheeler
8767,3,2503,Charles Wilson
