"person_name","gender_id","birth_year","death_year","data_source_id","ceda_id","religion_id","occupation_id","location_id","society_id","club_id"
Henry Walter Bellew,1,1834,1892,1,6,NA,4,7,2,2
William Painter Belliss,1,NA,NA,1,4,NA,16,1,NA,NA
D Bellock,1,NA,NA,1,4,NA,NA,NA,NA,NA
Lewis F Bellot,1,NA,NA,1,3,NA,NA,NA,NA,NA
Adolph Bendir,1,1834,NA,1,4,NA,16,1,NA,NA
Thomas Bendyshe,1,1827,1886,1,4,NA,7,1,NA,13
Thomas Bendyshe,1,1827,1886,1,4,NA,7,3,NA,13
Thomas Bendyshe,1,1827,1886,1,6,NA,7,1,NA,13
Thomas Bendyshe,1,1827,1886,1,6,NA,7,3,NA,13
Charles Bennett,1,NA,NA,1,2,NA,NA,1,NA,17
Charles Bennett,1,NA,NA,1,4,NA,NA,1,NA,17
Charles Bennett,1,NA,NA,1,6,NA,NA,1,NA,17
John Bennett,1,1814,1897,1,4,NA,16,1,26,2
Thomas John Wesley Bennett,1,NA,NA,1,4,NA,NA,1,NA,NA
W F G Benson,1,NA,NA,1,4,NA,36,3,NA,NA
William Ralph Benson,1,NA,NA,1,4,NA,11,7,NA,NA
Richard Bentley,1,1794,1871,1,3,NA,16,NA,NA,NA
Bartholomew Bernasconi,1,NA,NA,1,3,NA,NA,1,NA,NA
Bartholomew Bernasconi,1,NA,NA,1,3,NA,NA,3,NA,NA
George Bertram,1,NA,NA,1,4,NA,16,6,NA,NA
George Bertram,1,NA,NA,1,6,NA,16,6,NA,NA
Camille Bertrand,1,NA,1863,1,4,NA,3,21,NA,NA
x Best,1,NA,NA,1,4,NA,4,3,14,NA
John Henry Biddles,1,1821,1903,1,4,NA,11,1,NA,NA
Thomas Bigg,1,NA,NA,1,3,NA,NA,NA,NA,NA
John Bilderbeck,1,NA,NA,1,4,NA,3,7,2,NA
John Bilderbeck,1,NA,NA,1,6,NA,3,7,2,NA
Theodor Bilharz,1,1825,1862,1,4,NA,3,10,NA,NA
Henry Corles Bingham,1,1801,1868,1,4,NA,NA,3,NA,NA
James Bird,1,NA,NA,1,2,NA,NA,NA,NA,NA
R S Birkbeck,1,NA,NA,1,3,NA,NA,NA,NA,NA
James Bischoff,1,NA,NA,1,4,NA,NA,1,34,NA
James Bischoff,1,NA,NA,1,4,NA,NA,1,51,NA
James Bischoff,1,NA,NA,1,6,NA,NA,1,34,NA
James Bischoff,1,NA,NA,1,6,NA,NA,1,51,NA
Andrew Black,1,1851,1916,1,4,NA,10,6,52,18
Andrew Black,1,1851,1916,1,6,NA,10,6,52,18
W H Black,1,NA,NA,1,3,NA,NA,NA,NA,NA
William Blackmore,1,1827,1878,1,3,NA,11,1,NA,NA
William Blackmore,1,1827,1878,1,3,NA,11,3,NA,NA
William Blackmore,1,1827,1878,1,3,NA,19,1,NA,NA
William Blackmore,1,1827,1878,1,3,NA,19,3,NA,NA
William Blackmore,1,1827,1878,1,6,NA,11,1,NA,NA
William Blackmore,1,1827,1878,1,6,NA,11,3,NA,NA
William Blackmore,1,1827,1878,1,6,NA,19,1,NA,NA
William Blackmore,1,1827,1878,1,6,NA,19,3,NA,NA
Alan Cornwall Blackstone,1,1833,1899,1,4,NA,NA,1,8,NA
J H Blackwell,1,NA,NA,1,3,NA,NA,NA,NA,NA
T A Blakely,1,1827,1868,1,4,NA,4,1,21,19
T A Blakely,1,1827,1868,1,4,NA,4,1,21,20
T A Blakely,1,1827,1868,1,4,NA,4,1,55,19
T A Blakely,1,1827,1868,1,4,NA,4,1,55,20
T A Blakely,1,1827,1868,1,4,NA,4,1,56,19
T A Blakely,1,1827,1868,1,4,NA,4,1,56,20
T A Blakely,1,1827,1868,1,4,NA,4,1,57,19
T A Blakely,1,1827,1868,1,4,NA,4,1,57,20
T A Blakely,1,1827,1868,1,4,NA,4,1,58,19
T A Blakely,1,1827,1868,1,4,NA,4,1,58,20
Henry Jules Blanc,1,NA,NA,1,3,NA,3,1,33,NA
Henry Jules Blanc,1,NA,NA,1,3,NA,3,21,33,NA
Henry Jules Blanc,1,NA,NA,1,4,NA,3,1,33,NA
Henry Jules Blanc,1,NA,NA,1,4,NA,3,21,33,NA
Henry Jules Blanc,1,NA,NA,1,6,NA,3,1,33,NA
Henry Jules Blanc,1,NA,NA,1,6,NA,3,21,33,NA
Sydney L Blanchard,1,NA,NA,1,4,NA,NA,1,NA,21
Albert Taylor Bledsoe,1,1809,1877,1,4,NA,11,1,NA,NA
Albert Taylor Bledsoe,1,1809,1877,1,4,NA,11,5,NA,NA
David Blellock,1,NA,NA,1,4,NA,11,1,NA,NA
John Hillier Blount,1,1822,1866,1,4,NA,3,3,NA,NA
John Hillier Blount,1,1822,1866,1,4,NA,3,7,NA,NA
Frederick Edmund Blyth,1,1819,1868,1,4,NA,NA,1,NA,NA
Henry S Boase,1,NA,NA,1,4,NA,3,6,11,NA
Henry S Boase,1,NA,NA,1,4,NA,3,6,21,NA
Anatoly Petrovich Bogdanoff,1,1834,1896,1,4,NA,7,15,59,NA
Edward B Bogg,1,NA,NA,1,4,NA,3,22,NA,NA
Edward B Bogg,1,NA,NA,1,4,NA,4,22,NA,NA
Henry George Bohn,1,1796,1884,1,3,NA,39,1,8,NA
Henry George Bohn,1,1796,1884,1,3,NA,39,1,15,NA
Henry George Bohn,1,1796,1884,1,3,NA,39,1,16,NA
Henry George Bohn,1,1796,1884,1,3,NA,39,1,60,NA
Henry George Bohn,1,1796,1884,1,6,NA,39,1,8,NA
Henry George Bohn,1,1796,1884,1,6,NA,39,1,15,NA
Henry George Bohn,1,1796,1884,1,6,NA,39,1,16,NA
Henry George Bohn,1,1796,1884,1,6,NA,39,1,60,NA
John Peter Boileau,1,1794,1869,1,3,NA,21,1,NA,NA
Henry James Bolding,1,NA,1888,1,3,NA,NA,18,NA,NA
Charles W Bollaert,1,NA,NA,1,4,NA,NA,23,NA,NA
William Bollaert,1,1807,1876,1,3,NA,1,1,8,NA
William Bollaert,1,1807,1876,1,3,NA,1,1,61,NA
William Bollaert,1,1807,1876,1,3,NA,33,1,8,NA
William Bollaert,1,1807,1876,1,3,NA,33,1,61,NA
William Bollaert,1,1807,1876,1,3,NA,36,1,8,NA
William Bollaert,1,1807,1876,1,3,NA,36,1,61,NA
William Bollaert,1,1807,1876,1,3,NA,40,1,8,NA
William Bollaert,1,1807,1876,1,3,NA,40,1,61,NA
William Bollaert,1,1807,1876,1,4,NA,1,1,8,NA
William Bollaert,1,1807,1876,1,4,NA,1,1,61,NA
William Bollaert,1,1807,1876,1,4,NA,33,1,8,NA
William Bollaert,1,1807,1876,1,4,NA,33,1,61,NA
William Bollaert,1,1807,1876,1,4,NA,36,1,8,NA
William Bollaert,1,1807,1876,1,4,NA,36,1,61,NA
William Bollaert,1,1807,1876,1,4,NA,40,1,8,NA
William Bollaert,1,1807,1876,1,4,NA,40,1,61,NA
William Bollaert,1,1807,1876,1,6,NA,1,1,8,NA
William Bollaert,1,1807,1876,1,6,NA,1,1,61,NA
William Bollaert,1,1807,1876,1,6,NA,33,1,8,NA
William Bollaert,1,1807,1876,1,6,NA,33,1,61,NA
William Bollaert,1,1807,1876,1,6,NA,36,1,8,NA
William Bollaert,1,1807,1876,1,6,NA,36,1,61,NA
William Bollaert,1,1807,1876,1,6,NA,40,1,8,NA
William Bollaert,1,1807,1876,1,6,NA,40,1,61,NA
Louis Lucien Bonaparte,1,1813,1891,1,3,NA,5,1,NA,2
Louis Lucien Bonaparte,1,1813,1891,1,3,NA,5,21,NA,2
Louis Lucien Bonaparte,1,1813,1891,1,3,NA,7,1,NA,2
Louis Lucien Bonaparte,1,1813,1891,1,3,NA,7,21,NA,2
Louis Lucien Bonaparte,1,1813,1891,1,3,NA,21,1,NA,2
Louis Lucien Bonaparte,1,1813,1891,1,3,NA,21,21,NA,2
Louis Lucien Bonaparte,1,1813,1891,1,6,NA,5,1,NA,2
Louis Lucien Bonaparte,1,1813,1891,1,6,NA,5,21,NA,2
Louis Lucien Bonaparte,1,1813,1891,1,6,NA,7,1,NA,2
Louis Lucien Bonaparte,1,1813,1891,1,6,NA,7,21,NA,2
Louis Lucien Bonaparte,1,1813,1891,1,6,NA,21,1,NA,2
Louis Lucien Bonaparte,1,1813,1891,1,6,NA,21,21,NA,2
E Bonavia,1,NA,NA,1,3,NA,3,1,NA,NA
E Bonavia,1,NA,NA,1,3,NA,19,1,NA,NA
George Bonavia,1,1818,1901,1,3,NA,10,1,NA,NA
George Bonavia,1,1818,1901,1,6,NA,10,1,NA,NA
Charles Radcliffe Bond,1,NA,NA,1,4,NA,3,1,2,NA
Walter M Bond,1,NA,NA,1,4,NA,NA,12,NA,NA
George Bonham,1,1803,1863,1,3,NA,21,1,NA,2
George Bonham,1,1803,1863,1,3,NA,29,1,NA,2
W C Bonnerjee,1,1844,1906,1,4,NA,11,1,11,NA
T  George Bonney,1,1833,1923,1,4,NA,6,3,11,2
T  George Bonney,1,1833,1923,1,4,NA,6,3,21,2
Evert Julius Bonsdorff,1,1810,1898,1,4,NA,3,24,NA,NA
Evert Julius Bonsdorff,1,1810,1898,1,4,NA,34,24,NA,NA
Evert Julius Bonsdorff,1,1810,1898,1,4,NA,38,24,NA,NA
James Bonsor,1,NA,1881,1,4,NA,16,1,14,NA
James Bonsor,1,NA,1881,1,6,NA,16,1,14,NA
James Bonwick,1,1817,1906,1,3,NA,1,1,8,NA
James Bonwick,1,1817,1906,1,3,NA,1,18,8,NA
James Bonwick,1,1817,1906,1,3,NA,17,1,8,NA
James Bonwick,1,1817,1906,1,3,NA,17,18,8,NA
James Bonwick,1,1817,1906,1,4,NA,1,1,8,NA
James Bonwick,1,1817,1906,1,4,NA,1,18,8,NA
James Bonwick,1,1817,1906,1,4,NA,17,1,8,NA
James Bonwick,1,1817,1906,1,4,NA,17,18,8,NA
James Bonwick,1,1817,1906,1,6,NA,1,1,8,NA
James Bonwick,1,1817,1906,1,6,NA,1,18,8,NA
James Bonwick,1,1817,1906,1,6,NA,17,1,8,NA
James Bonwick,1,1817,1906,1,6,NA,17,18,8,NA
Charles Booth,1,1840,1916,1,4,NA,NA,1,NA,2
Charles Booth,1,1840,1916,1,4,NA,NA,3,NA,2
W W Boreham,1,1804,1887,1,4,NA,NA,NA,60,NA
Cunningham Borthwick,1,1813,1885,1,4,NA,5,1,9,NA
Cunningham Borthwick,1,1813,1885,1,4,NA,21,1,9,NA
Cunningham Borthwick,1,1813,1885,1,6,NA,5,1,9,NA
Cunningham Borthwick,1,1813,1885,1,6,NA,21,1,9,NA
Joseph Bosworth,1,1788,1876,1,4,NA,6,3,21,NA
Joseph Bosworth,1,1788,1876,1,4,NA,6,3,62,NA
Joseph Bosworth,1,1788,1876,1,4,NA,6,3,63,NA
Joseph Bosworth,1,1788,1876,1,4,NA,7,3,21,NA
Joseph Bosworth,1,1788,1876,1,4,NA,7,3,62,NA
Joseph Bosworth,1,1788,1876,1,4,NA,7,3,63,NA
Beriah Botfield,1,1807,1863,1,3,NA,5,1,9,2
Beriah Botfield,1,1807,1863,1,3,NA,5,1,14,2
Beriah Botfield,1,1807,1863,1,3,NA,5,1,21,2
Beriah Botfield,1,1807,1863,1,3,NA,5,1,64,2
x Boucher de Crevecoeur de Perthes,1,1788,1868,1,3,NA,7,21,11,NA
x Boucher de Crevecoeur de Perthes,1,1788,1868,1,3,NA,7,21,12,NA
x Boucher de Crevecoeur de Perthes,1,1788,1868,1,4,NA,7,21,11,NA
x Boucher de Crevecoeur de Perthes,1,1788,1868,1,4,NA,7,21,12,NA
x Boudin,1,1806,1867,1,3,NA,3,21,NA,NA
x Boudin,1,1806,1867,1,4,NA,3,21,NA,NA
George Boulton,1,NA,NA,1,4,NA,NA,1,51,NA
Brasseur de Bourbourg,1,1814,1874,1,4,NA,1,21,NA,NA
Brasseur de Bourbourg,1,1814,1874,1,4,NA,18,21,NA,NA
Brasseur de Bourbourg,1,1814,1874,1,4,NA,41,21,NA,NA
Brasseur de Bourbourg,1,1814,1874,1,4,NA,42,21,NA,NA
x Bourien,1,NA,NA,1,3,NA,6,NA,NA,NA
Philip Bourjeaurd,1,NA,NA,1,3,NA,3,1,NA,NA
Philip Bourjeaurd,1,NA,NA,1,3,NA,22,1,NA,NA
Sydney Edward Bouverie Bouverie-Pusey,1,1839,1911,1,3,NA,1,1,8,2
Sydney Edward Bouverie Bouverie-Pusey,1,1839,1911,1,3,NA,1,1,65,2
Sydney Edward Bouverie Bouverie-Pusey,1,1839,1911,1,3,NA,1,3,8,2
Sydney Edward Bouverie Bouverie-Pusey,1,1839,1911,1,3,NA,1,3,65,2
Sydney Edward Bouverie Bouverie-Pusey,1,1839,1911,1,4,NA,1,1,8,2
Sydney Edward Bouverie Bouverie-Pusey,1,1839,1911,1,4,NA,1,1,65,2
Sydney Edward Bouverie Bouverie-Pusey,1,1839,1911,1,4,NA,1,3,8,2
Sydney Edward Bouverie Bouverie-Pusey,1,1839,1911,1,4,NA,1,3,65,2
Sydney Edward Bouverie Bouverie-Pusey,1,1839,1911,1,6,NA,1,1,8,2
Sydney Edward Bouverie Bouverie-Pusey,1,1839,1911,1,6,NA,1,1,65,2
Sydney Edward Bouverie Bouverie-Pusey,1,1839,1911,1,6,NA,1,3,8,2
Sydney Edward Bouverie Bouverie-Pusey,1,1839,1911,1,6,NA,1,3,65,2
Frederick Bower,1,NA,NA,1,3,NA,NA,NA,NA,NA
Robert Bowie,1,NA,NA,1,3,NA,NA,NA,NA,NA
Thomas William Bowman,1,NA,1893,1,4,NA,7,3,15,NA
John Bowring,1,1792,1872,1,3,NA,5,3,14,2
John Bowring,1,1792,1872,1,3,NA,29,3,14,2
William Henry Wentworth Bowyer,1,1807,1872,1,4,NA,6,1,NA,NA
William Boxall,1,1800,1879,1,3,NA,10,NA,NA,2
William Boxall,1,1800,1879,1,3,NA,19,NA,NA,2
William Binnington Boyce,1,1804,1889,1,4,NA,6,1,8,NA
William Binnington Boyce,1,1804,1889,1,4,NA,6,1,66,NA
Jacob Boys,1,1796,1884,1,4,NA,11,3,NA,NA
Jacob Boys,1,1796,1884,1,6,NA,11,3,NA,NA
Edward William Brabrook,1,1839,1930,1,4,NA,11,1,9,2
Edward William Brabrook,1,1839,1930,1,4,NA,11,1,9,22
Edward William Brabrook,1,1839,1930,1,4,NA,11,1,12,2
Edward William Brabrook,1,1839,1930,1,4,NA,11,1,12,22
Edward William Brabrook,1,1839,1930,1,4,NA,11,1,15,2
Edward William Brabrook,1,1839,1930,1,4,NA,11,1,15,22
Edward William Brabrook,1,1839,1930,1,4,NA,11,1,35,2
Edward William Brabrook,1,1839,1930,1,4,NA,11,1,35,22
Edward William Brabrook,1,1839,1930,1,4,NA,11,1,65,2
Edward William Brabrook,1,1839,1930,1,4,NA,11,1,65,22
Edward William Brabrook,1,1839,1930,1,4,NA,11,1,67,2
Edward William Brabrook,1,1839,1930,1,4,NA,11,1,67,22
Edward William Brabrook,1,1839,1930,1,4,NA,11,1,68,2
Edward William Brabrook,1,1839,1930,1,4,NA,11,1,68,22
Edward William Brabrook,1,1839,1930,1,4,NA,43,1,9,2
Edward William Brabrook,1,1839,1930,1,4,NA,43,1,9,22
Edward William Brabrook,1,1839,1930,1,4,NA,43,1,12,2
Edward William Brabrook,1,1839,1930,1,4,NA,43,1,12,22
Edward William Brabrook,1,1839,1930,1,4,NA,43,1,15,2
Edward William Brabrook,1,1839,1930,1,4,NA,43,1,15,22
Edward William Brabrook,1,1839,1930,1,4,NA,43,1,35,2
Edward William Brabrook,1,1839,1930,1,4,NA,43,1,35,22
Edward William Brabrook,1,1839,1930,1,4,NA,43,1,65,2
Edward William Brabrook,1,1839,1930,1,4,NA,43,1,65,22
Edward William Brabrook,1,1839,1930,1,4,NA,43,1,67,2
Edward William Brabrook,1,1839,1930,1,4,NA,43,1,67,22
Edward William Brabrook,1,1839,1930,1,4,NA,43,1,68,2
Edward William Brabrook,1,1839,1930,1,4,NA,43,1,68,22
Edward William Brabrook,1,1839,1930,1,6,NA,11,1,9,2
Edward William Brabrook,1,1839,1930,1,6,NA,11,1,9,22
Edward William Brabrook,1,1839,1930,1,6,NA,11,1,12,2
Edward William Brabrook,1,1839,1930,1,6,NA,11,1,12,22
Edward William Brabrook,1,1839,1930,1,6,NA,11,1,15,2
Edward William Brabrook,1,1839,1930,1,6,NA,11,1,15,22
Edward William Brabrook,1,1839,1930,1,6,NA,11,1,35,2
Edward William Brabrook,1,1839,1930,1,6,NA,11,1,35,22
Edward William Brabrook,1,1839,1930,1,6,NA,11,1,65,2
Edward William Brabrook,1,1839,1930,1,6,NA,11,1,65,22
Edward William Brabrook,1,1839,1930,1,6,NA,11,1,67,2
Edward William Brabrook,1,1839,1930,1,6,NA,11,1,67,22
Edward William Brabrook,1,1839,1930,1,6,NA,11,1,68,2
Edward William Brabrook,1,1839,1930,1,6,NA,11,1,68,22
Edward William Brabrook,1,1839,1930,1,6,NA,43,1,9,2
Edward William Brabrook,1,1839,1930,1,6,NA,43,1,9,22
Edward William Brabrook,1,1839,1930,1,6,NA,43,1,12,2
Edward William Brabrook,1,1839,1930,1,6,NA,43,1,12,22
Edward William Brabrook,1,1839,1930,1,6,NA,43,1,15,2
Edward William Brabrook,1,1839,1930,1,6,NA,43,1,15,22
Edward William Brabrook,1,1839,1930,1,6,NA,43,1,35,2
Edward William Brabrook,1,1839,1930,1,6,NA,43,1,35,22
Edward William Brabrook,1,1839,1930,1,6,NA,43,1,65,2
Edward William Brabrook,1,1839,1930,1,6,NA,43,1,65,22
Edward William Brabrook,1,1839,1930,1,6,NA,43,1,67,2
Edward William Brabrook,1,1839,1930,1,6,NA,43,1,67,22
Edward William Brabrook,1,1839,1930,1,6,NA,43,1,68,2
Edward William Brabrook,1,1839,1930,1,6,NA,43,1,68,22
Frederick Braby,1,1830,1911,1,4,NA,44,1,11,NA
Frederick Braby,1,1830,1911,1,4,NA,44,1,14,NA
Frederick Braby,1,1830,1911,1,4,NA,44,1,23,NA
Frederick Braby,1,1830,1911,1,6,NA,44,1,11,NA
Frederick Braby,1,1830,1911,1,6,NA,44,1,14,NA
Frederick Braby,1,1830,1911,1,6,NA,44,1,23,NA
Charles Holt Bracebridge,1,1799,1872,1,3,NA,1,1,NA,2
Charles Holt Bracebridge,1,1799,1872,1,6,NA,1,1,NA,2
Thomas Braddell,1,1823,1891,1,3,NA,11,26,NA,NA
Thomas Braddell,1,1823,1891,1,3,NA,29,26,NA,NA
Antonio Brady,1,1811,1881,1,2,1,4,3,11,NA
Antonio Brady,1,1811,1881,1,2,1,4,3,14,NA
Antonio Brady,1,1811,1881,1,2,1,7,3,11,NA
Antonio Brady,1,1811,1881,1,2,1,7,3,14,NA
Antonio Brady,1,1811,1881,1,4,1,4,3,11,NA
Antonio Brady,1,1811,1881,1,4,1,4,3,14,NA
Antonio Brady,1,1811,1881,1,4,1,7,3,11,NA
Antonio Brady,1,1811,1881,1,4,1,7,3,14,NA
Antonio Brady,1,1811,1881,1,6,1,4,3,11,NA
Antonio Brady,1,1811,1881,1,6,1,4,3,14,NA
Antonio Brady,1,1811,1881,1,6,1,7,3,11,NA
Antonio Brady,1,1811,1881,1,6,1,7,3,14,NA
James Brady,1,NA,NA,1,3,NA,NA,NA,NA,NA
P A Brady,1,NA,NA,1,4,NA,3,3,NA,NA
P A Brady,1,NA,NA,1,6,NA,3,3,NA,NA
William Bragge,1,1823,1884,1,3,NA,14,3,8,NA
William Bragge,1,1823,1884,1,3,NA,14,3,9,NA
William Bragge,1,1823,1884,1,3,NA,14,3,11,NA
William Bragge,1,1823,1884,1,3,NA,16,3,8,NA
William Bragge,1,1823,1884,1,3,NA,16,3,9,NA
William Bragge,1,1823,1884,1,3,NA,16,3,11,NA
William Bragge,1,1823,1884,1,3,NA,19,3,8,NA
William Bragge,1,1823,1884,1,3,NA,19,3,9,NA
William Bragge,1,1823,1884,1,3,NA,19,3,11,NA
William Bragge,1,1823,1884,1,6,NA,14,3,8,NA
William Bragge,1,1823,1884,1,6,NA,14,3,9,NA
William Bragge,1,1823,1884,1,6,NA,14,3,11,NA
William Bragge,1,1823,1884,1,6,NA,16,3,8,NA
William Bragge,1,1823,1884,1,6,NA,16,3,9,NA
William Bragge,1,1823,1884,1,6,NA,16,3,11,NA
William Bragge,1,1823,1884,1,6,NA,19,3,8,NA
William Bragge,1,1823,1884,1,6,NA,19,3,9,NA
William Bragge,1,1823,1884,1,6,NA,19,3,11,NA
George M Braggiotti,1,NA,NA,1,4,NA,NA,5,NA,NA
Thomas Henry Brain,1,NA,NA,1,3,NA,6,NA,NA,NA
Charles Brainsford,1,NA,NA,1,4,NA,3,3,NA,NA
Thomas Brankstone,1,NA,NA,1,4,NA,NA,1,NA,NA
Frank William Breach,1,NA,NA,1,4,NA,16,27,NA,NA
A C Brebner,1,NA,1873,1,4,NA,43,1,NA,NA
A C Brebner,1,NA,1873,1,6,NA,43,1,NA,NA
James Brebner,1,1793,1874,1,4,NA,11,6,71,23
James Brebner,1,1793,1874,1,6,NA,11,6,71,23
William Brent Brent,1,NA,1857,1,3,NA,NA,1,NA,NA
William Brent Brent,1,NA,1857,1,3,NA,NA,21,NA,NA
Charles Brett,1,NA,1878,1,4,NA,NA,1,8,NA
Charles Brett,1,NA,1878,1,6,NA,NA,1,8,NA
D J Breuneis,1,NA,NA,1,3,NA,NA,1,NA,NA
J S Brickwood,1,NA,NA,1,4,NA,NA,3,NA,NA
Edmund J Bridell,1,NA,NA,1,3,NA,NA,NA,NA,NA
John Briggs,1,1785,1875,1,3,NA,1,1,NA,2
John Briggs,1,1785,1875,1,3,NA,1,1,NA,5
John Briggs,1,1785,1875,1,3,NA,4,1,NA,2
John Briggs,1,1785,1875,1,3,NA,4,1,NA,5
John Briggs,1,1785,1875,1,6,NA,1,1,NA,2
John Briggs,1,1785,1875,1,6,NA,1,1,NA,5
John Briggs,1,1785,1875,1,6,NA,4,1,NA,2
John Briggs,1,1785,1875,1,6,NA,4,1,NA,5
Lindsay Brine,1,1834,1906,1,3,NA,4,1,8,2
Lindsay Brine,1,1834,1906,1,3,NA,4,1,8,19
Lindsay Brine,1,1834,1906,1,6,NA,4,1,8,2
Lindsay Brine,1,1834,1906,1,6,NA,4,1,8,19
John Brinton,1,1827,1914,1,4,NA,5,3,NA,NA
John Brinton,1,1827,1914,1,4,NA,16,3,NA,NA
Bernard Edward Brodhurst,1,1822,1900,1,4,NA,3,1,2,2
Benjamin Collins Brodie,1,1783,1862,1,3,NA,3,NA,23,2
Benjamin Collins Brodie,1,1783,1862,1,3,NA,21,NA,23,2
David Brodie,1,1821,1909,1,4,NA,3,6,33,NA
P B Brodie,1,NA,NA,1,4,NA,6,3,11,24
P B Brodie,1,NA,NA,1,4,NA,6,3,16,24
Frederick Brome,1,NA,1870,1,4,NA,4,28,NA,NA
James Brooke,1,1803,1868,1,4,NA,12,3,NA,2
Henry (1) Brookes,1,NA,NA,1,3,NA,5,1,NA,NA
Henry (2) Brookes,1,NA,NA,1,4,NA,NA,1,NA,NA
William Brookes,1,NA,NA,1,4,NA,NA,18,NA,NA
x Brougham,1,1778,1868,1,3,NA,5,1,21,NA
x Brougham,1,1778,1868,1,3,NA,5,1,72,NA
x Brougham,1,1778,1868,1,3,NA,21,1,21,NA
x Brougham,1,1778,1868,1,3,NA,21,1,72,NA
Charles Cornish Brown,1,1846,1875,1,4,NA,3,3,2,NA
Charles Cornish Brown,1,1846,1875,1,6,NA,3,3,2,NA
Edward Brown,1,NA,NA,1,4,NA,NA,1,NA,NA
Edwin Brown,1,1818,1876,1,4,NA,16,3,8,NA
Edwin Brown,1,1818,1876,1,4,NA,16,3,11,NA
Edwin Brown,1,1818,1876,1,4,NA,16,3,73,NA
Edwin Brown,1,1818,1876,1,4,NA,16,3,74,NA
Edwin Brown,1,1818,1876,1,4,NA,16,3,75,NA
Edwin Ormond Brown,1,NA,NA,1,4,NA,NA,1,23,NA
George W  (1) Brown,1,NA,NA,1,4,NA,16,18,NA,NA
James Roberts Brown,1,NA,NA,1,4,NA,NA,1,8,NA
James Roberts Brown,1,NA,NA,1,4,NA,NA,1,76,NA
James Roberts Brown,1,NA,NA,1,4,NA,NA,1,77,NA
James Roberts Brown,1,NA,NA,1,6,NA,NA,1,8,NA
James Roberts Brown,1,NA,NA,1,6,NA,NA,1,76,NA
James Roberts Brown,1,NA,NA,1,6,NA,NA,1,77,NA
John Brown,1,1801,1879,1,2,NA,NA,18,NA,NA
John Brown,1,1801,1879,1,3,NA,NA,18,NA,NA
John Allen Brown,1,1831,1903,1,4,NA,45,1,8,NA
John Allen Brown,1,1831,1903,1,4,NA,45,1,11,NA
John Allen Brown,1,1831,1903,1,4,NA,45,1,78,NA
John Allen Brown,1,1831,1903,1,6,NA,45,1,8,NA
John Allen Brown,1,1831,1903,1,6,NA,45,1,11,NA
John Allen Brown,1,1831,1903,1,6,NA,45,1,78,NA
John Harcourt Brown,1,NA,NA,1,4,NA,4,1,NA,NA
x Brown-Sequard,1,1817,1894,1,4,NA,NA,NA,21,25
J  Cave Browne,1,NA,NA,1,3,NA,6,7,NA,NA
Thomas Henry Browne,1,NA,NA,1,4,NA,6,3,11,NA
Thomas Henry Browne,1,NA,NA,1,6,NA,6,3,11,NA
Robert Bruce,1,NA,NA,1,4,NA,NA,6,NA,NA
Ernst Wilhelm Ritter von Brucke,1,1819,1892,1,4,NA,3,13,NA,NA
Ernst Wilhelm Ritter von Brucke,1,1819,1892,1,4,NA,7,13,NA,NA
Henry Brunskill,1,NA,NA,1,3,NA,NA,NA,NA,NA
George Bryant,1,NA,NA,1,4,NA,43,1,74,NA
George Bryant,1,NA,NA,1,6,NA,43,1,74,NA
Walter Buchannan,1,1797,1883,1,3,NA,5,1,NA,NA
Walter Buchannan,1,1797,1883,1,3,NA,5,6,NA,NA
Ludwig Buchner,1,1824,1899,1,4,NA,3,19,NA,NA
Ludwig Buchner,1,1824,1899,1,4,NA,46,19,NA,NA
James Silk Buckingham,1,1786,1855,1,2,NA,1,3,NA,NA
James Silk Buckingham,1,1786,1855,1,3,NA,1,3,NA,NA
W E Buckley,1,NA,NA,1,3,NA,6,3,NA,2
W E Buckley,1,NA,NA,1,3,NA,7,3,NA,2
James Buckman,1,1818,1884,1,4,NA,7,3,11,NA
James Buckman,1,1818,1884,1,4,NA,7,3,16,NA
William Bull,1,1828,1902,1,2,1,16,1,11,NA
William Bull,1,1828,1902,1,2,1,16,1,16,NA
William Bull,1,1828,1902,1,4,1,16,1,11,NA
William Bull,1,1828,1902,1,4,1,16,1,16,NA
William Bull,1,1828,1902,1,6,1,16,1,11,NA
William Bull,1,1828,1902,1,6,1,16,1,16,NA
James Wentworth Buller,1,1798,1865,1,3,NA,5,1,NA,2
Henry Christopher Bunkell,1,1829,1903,1,4,NA,16,1,NA,NA
x Bunsen,1,1791,1860,1,3,NA,7,29,NA,NA
x Bunsen,1,1791,1860,1,3,NA,13,29,NA,NA
Henry Burden,1,1835,1893,1,4,NA,3,12,2,NA
Daniel Earl Burdett,1,NA,NA,1,4,NA,NA,22,NA,NA
August Friedrich Marschall von Burgholzhausen,1,1804,1887,1,4,NA,9,13,11,NA
August Friedrich Marschall von Burgholzhausen,1,1804,1887,1,4,NA,21,13,11,NA
August Friedrich Marschall von Burgholzhausen,1,1804,1887,1,4,NA,34,13,11,NA
John Smith Burke,1,NA,1868,1,4,NA,NA,1,NA,NA
Luke Burke,1,NA,1885,1,3,NA,20,1,NA,NA
Luke Burke,1,NA,1885,1,4,NA,20,1,NA,NA
Luke Burke,1,NA,1885,1,6,NA,20,1,NA,NA
Hermann Burmeister,1,1807,1892,1,4,NA,27,23,NA,NA
Hermann Burmeister,1,1807,1892,1,4,NA,34,23,NA,NA
